01099;18.632;44;12.5985;24.6654;-11.3834;-0.7937;55
01101;26.2128;512;23.9053;28.5204;-0.0766;-4.6487;470
01103;18.3968;220;15.9483;20.8452;-8.0336;3.0265;295
01105;14.1965;16;5.6672;22.7257;-18.3147;1.146;26
01107;16.1281;40;10.8866;21.3696;-13.0953;2.5021;59
01109;13.801;42;9.3356;18.2663;-14.6463;5.6054;75
01111;16.2509;48;11.3935;21.1083;-12.5884;2.7634;73
01113;26.4526;122;21.715;31.1901;-2.2669;-7.3184;111
01115;21.5251;118;17.5961;25.454;-6.3858;-1.5823;139
01117;22.1126;161;18.6571;25.568;-5.3248;-1.6963;187
01119;21.3142;21;10.8963;31.7322;-13.0856;-7.8605;23
01121;17.0185;148;14.2231;19.8139;-9.7588;4.0578;208
01123;16.7474;92;13.1973;20.2974;-10.7846;3.5743;134
01125;21.3827;305;18.9524;23.813;-5.0295;0.0587;347
01127;19.479;201;16.7305;22.2274;-7.2514;1.6443;251
01129;12.7318;21;6.3237;19.1399;-17.6582;4.7318;39
01131;23.7407;24;13.0493;34.432;-10.9326;-10.5603;24
01133;12.9465;43;8.9938;16.8993;-14.9881;6.9724;82
02999;35.4436;689;32.6026;38.2845;8.6207;-14.4128;546
04001;9.5547;12;3.275;15.8345;-20.7069;8.0372;31
04003;20.8388;245;18.2076;23.47;-5.7743;0.4017;292
04005;19.9635;88;15.7189;24.208;-8.263;-0.3363;116
04007;23.6749;150;19.811;27.5389;-4.1709;-3.6672;155
04009;18.0272;52;12.9941;23.0604;-10.9878;0.8113;71
04011;18.0172;20;8.7926;27.2418;-15.1893;-3.3701;26
04013;26.219;6174;25.5516;26.8864;1.5697;-3.0147;5959
04015;33.2409;426;29.9927;36.489;6.0108;-12.6173;351
04017;23.5074;94;18.7284;28.2863;-5.2535;-4.4146;100
04019;25.6036;2138;24.4955;26.7118;0.5136;-2.8401;2060
04021;24.4565;295;21.6165;27.2965;-2.3654;-3.4248;318
04023;14.387;45;10.1591;18.6149;-13.8228;5.2568;76
04025;25.1652;461;22.7349;27.5954;-1.247;-3.7237;472
04027;25.1972;319;22.373;28.0213;-1.6089;-4.1496;332
05001;23.8079;81;18.4324;29.1834;-5.5495;-5.3117;80
05003;23.8103;70;18.1085;29.5121;-5.8734;-5.6404;72
05005;22.5545;172;18.844;26.2649;-5.1379;-2.3932;188
05007;19.1417;290;16.8461;21.4373;-7.1358;2.4344;382
05009;16.6174;85;12.8647;20.3701;-11.1172;3.5016;122
05011;17.2273;35;10.8949;23.5597;-13.087;0.312;48
05013;25.1288;23;13.8006;36.4569;-10.1813;-12.5852;20
05015;20.5035;66;15.3;25.707;-8.6819;-1.8353;85
05017;26.0081;33;16.7672;35.2491;-7.2147;-11.3774;34
05019;20.2356;64;14.9493;25.5219;-9.0326;-1.6502;74
05021;15.518;68;11.6157;19.4202;-12.3662;4.4515;99
05023;21.0246;73;16.0194;26.0299;-7.9625;-2.1582;91
05025;17.1505;22;9.0241;25.277;-14.9578;-1.4053;28
05027;16.7739;55;11.6727;21.8752;-12.3092;1.9965;83
05029;17.7431;52;12.7073;22.779;-11.2746;1.0927;69
05031;22.1553;198;19.0155;25.2951;-4.9664;-1.4234;220
05033;24.9791;132;20.6307;29.3275;-3.3512;-5.4558;131
05035;35.1833;122;28.9261;41.4406;4.9442;-17.5689;86
05037;22.925;54;16.632;29.218;-7.3499;-5.3463;57
05039;23.4328;31;14.5191;32.3465;-9.4628;-8.4748;32
05041;27.5193;46;19.304;35.7347;-4.6779;-11.863;41
05043;23.022;49;16.3465;29.6974;-7.6354;-5.8257;49
05045;20.8059;128;17.1456;24.4663;-6.8363;-0.5946;152
05047;22.9506;56;16.6357;29.2654;-7.3462;-5.3937;62
05049;20.7924;44;14.086;27.4987;-9.8959;-3.627;50
05051;27.027;386;24.1593;29.8946;0.1774;-6.0229;359
05053;23.2873;46;16.2922;30.2823;-7.6897;-6.4106;47
05055;17.7901;94;14.0591;21.5211;-9.9228;2.3506;129
05057;22.4566;69;16.8833;28.0298;-7.0986;-4.1581;74
05059;25.9159;107;20.8738;30.958;-3.1081;-7.0863;100
05061;21.7692;45;14.7904;28.748;-9.1915;-4.8763;51
05063;19.1429;92;15.0979;23.1878;-8.884;0.6839;119
05065;15.983;41;10.5951;21.3708;-13.3868;2.5009;65
05067;25.071;79;19.3798;30.7622;-4.6021;-6.8905;78
05069;25.2396;216;21.8236;28.6556;-2.1583;-4.7839;200
05071;19.9345;67;14.7838;25.0853;-9.1981;-1.2136;80
05073;23.8653;29;13.7058;34.0247;-10.2761;-10.153;30
05075;21.1419;72;15.9384;26.3454;-8.0435;-2.4737;83
05077;24.4028;29;15.2734;33.5322;-8.7085;-9.6605;27
